YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 04 08 03 00 220 10.0 11.0 99.00 99.00 99.00 999 1010.2  21.5  21.5 999.0 99.0  0.97
2005 04 08 04 00 210  9.0 10.0 99.00 99.00 99.00 999 1010.0  21.4  21.4 999.0 99.0  1.36
2005 04 08 05 00 230  7.0  8.0 99.00 99.00 99.00 999 1009.5  21.5  21.5 999.0 99.0  1.97
2005 04 08 06 00 240  7.0  8.0 99.00 99.00 99.00 999 1009.3  21.5  21.4 999.0 99.0  2.62
2005 04 08 07 00 280  6.0  7.0 99.00 99.00 99.00 999 1008.7  20.9  21.4 999.0 99.0  3.11
2005 04 08 08 00 280  4.0  5.0 99.00 99.00 99.00 999 1008.2  20.7  21.3 999.0 99.0  2.98
2005 04 08 09 00 260  5.0  6.0 99.00 99.00 99.00 999 1008.0  20.8  21.3 999.0 99.0  2.46
2005 04 08 10 00 260  7.0  8.0 99.00 99.00 99.00 999 1008.0  20.9  21.2 999.0 99.0  1.96
2005 04 08 11 00 260  6.0  7.0 99.00 99.00 99.00 999 1008.2  20.6  21.1 999.0 99.0  1.47
2005 04 08 12 00 260  7.0  8.0 99.00 99.00 99.00 999 1008.8  20.7  20.8 999.0 99.0  1.05
2005 04 08 13 00 260  7.0  8.0 99.00 99.00 99.00 999 1009.4  20.7  20.8 999.0 99.0  0.68
2005 04 08 14 00 260  6.0  7.0 99.00 99.00 99.00 999 1009.7  20.7  20.8 999.0 99.0  0.41
2005 04 08 15 00 250  5.0  6.0 99.00 99.00 99.00 999 1010.0  20.6  20.9 999.0 99.0  0.49
2005 04 08 16 00 270  5.0  5.0 99.00 99.00 99.00 999 1009.7  20.7  21.2 999.0 99.0  0.86
2005 04 08 17 00 270  4.0  5.0 99.00 99.00 99.00 999 1009.5  20.7  21.3 999.0 99.0  1.41
2005 04 08 18 00 270  5.0  6.0 99.00 99.00 99.00 999 1009.3  20.9  21.8 999.0 99.0  2.04
2005 04 08 19 00 250  4.0  5.0 99.00 99.00 99.00 999 1008.8  21.0  22.2 999.0 99.0  2.48
2005 04 08 20 00 240  5.0  5.0 99.00 99.00 99.00 999 1008.2  21.4  22.3 999.0 99.0  2.30
2005 04 08 21 00 240  6.0  8.0 99.00 99.00 99.00 999 1008.0  21.4  22.5 999.0 99.0  1.89
2005 04 08 22 00 260  8.0 10.0 99.00 99.00 99.00 999 1007.8  21.2  22.4 999.0 99.0  1.45
2005 04 08 23 00 270  8.0 10.0 99.00 99.00 99.00 999 1007.7  20.7  22.5 999.0 99.0  1.04
2005 04 09 00 00 270  7.0  9.0 99.00 99.00 99.00 999 1007.9  20.5  22.3 999.0 99.0  0.65
2005 04 09 01 00 270  7.0  8.0 99.00 99.00 99.00 999 1008.4  20.3  22.2 999.0 99.0  0.32
2005 04 09 02 00 280  8.0  9.0 99.00 99.00 99.00 999 1009.4  20.1  21.9 999.0 99.0  0.05
2005 04 09 03 00 290  7.0  8.0 99.00 99.00 99.00 999 1009.8  20.1  21.7 999.0 99.0 -0.10
2005 04 09 04 00 300  6.0  7.0 99.00 99.00 99.00 999 1009.5  19.8  21.6 999.0 99.0  0.06
2005 04 09 05 00 300  6.0  7.0 99.00 99.00 99.00 999 1009.7  20.0  21.6 999.0 99.0  0.49
2005 04 09 06 00 290  6.0  7.0 99.00 99.00 99.00 999 1009.5  20.0  21.6 999.0 99.0  1.10
2005 04 09 07 00 300  7.0  8.0 99.00 99.00 99.00 999 1009.4  20.4  21.4 999.0 99.0  1.79
2005 04 09 08 00 320  7.0  7.0 99.00 99.00 99.00 999 1009.3  20.8  21.2 999.0 99.0  2.15
2005 04 09 09 00 330  7.0  8.0 99.00 99.00 99.00 999 1009.4  20.8  21.1 999.0 99.0  1.95
2005 04 09 10 00 340  7.0  8.0 99.00 99.00 99.00 999 1009.5  20.5  21.0 999.0 99.0  1.55
2005 04 09 11 00 330  6.0  7.0 99.00 99.00 99.00 999 1010.4  20.4  21.0 999.0 99.0  1.14
2005 04 09 12 00 330  5.0  6.0 99.00 99.00 99.00 999 1011.1  20.2  20.9 999.0 99.0  0.75
2005 04 09 13 00 330  6.0  7.0 99.00 99.00 99.00 999 1011.4  20.2  20.8 999.0 99.0  0.40
2005 04 09 14 00 340  6.0  6.0 99.00 99.00 99.00 999 1011.6  19.9  20.8 999.0 99.0  0.11
2005 04 09 15 00 340  5.0  5.0 99.00 99.00 99.00 999 1012.3  20.0  21.1 999.0 99.0 -0.01
2005 04 09 16 00 320  4.0  5.0 99.00 99.00 99.00 999 1012.3  20.4  21.6 999.0 99.0  0.25
