YYYY MM DD hh mm DIR  SPD GDR GSP GTIME
2005 03 14 08 50   9  9.6 999 99.0 9999
2005 03 14 09 00  11  9.6   9 12.5 0824
2005 03 14 09 10  15 11.5 999 99.0 9999
2005 03 14 09 20  18 13.1 999 99.0 9999
2005 03 14 09 30  16 12.5 999 99.0 9999
2005 03 14 09 40  13 11.6 999 99.0 9999
2005 03 14 09 50   7 10.3 999 99.0 9999
2005 03 14 10 00   6  8.6  17 15.3 0912
2005 03 14 10 10   3  6.6 999 99.0 9999
2005 03 14 10 20   2  6.7 999 99.0 9999
2005 03 14 10 30   0  6.6 999 99.0 9999
2005 03 14 10 40   0  6.8 999 99.0 9999
2005 03 14 10 50   1  6.8 999 99.0 9999
2005 03 14 11 00   3  6.9   8  8.7 1051
2005 03 14 11 10 359  6.5 999 99.0 9999
2005 03 14 11 20 357  7.1 999 99.0 9999
2005 03 14 11 30   0  6.4 999 99.0 9999
2005 03 14 11 40 358  7.0 999 99.0 9999
2005 03 14 11 50 359  7.4 999 99.0 9999
2005 03 14 12 00   1  7.7   1  9.6 1157
2005 03 14 12 10   0  8.1 999 99.0 9999
2005 03 14 12 20   1  7.7 999 99.0 9999
2005 03 14 12 30   1  7.8 999 99.0 9999
2005 03 14 12 40   0  8.9 999 99.0 9999
2005 03 14 12 50   0  8.0 999 99.0 9999
2005 03 14 13 00   1  9.0   1 10.8 1256
2005 03 14 13 10   2  9.1 999 99.0 9999
2005 03 14 13 20   1  9.6 999 99.0 9999
2005 03 14 13 30   1  8.7 999 99.0 9999
2005 03 14 13 40 359  9.4 999 99.0 9999
2005 03 14 13 50 357  9.5 999 99.0 9999
2005 03 14 14 00   0  9.9   0 12.4 1359
2005 03 14 14 10   0 10.4 999 99.0 9999
2005 03 14 14 20   1 10.4 999 99.0 9999
2005 03 14 14 30   7 11.5 999 99.0 9999
2005 03 14 14 40  10 11.6 999 99.0 9999
2005 03 14 14 50   8 11.4 999 99.0 9999
2005 03 14 15 00  11 11.4   9 14.0 1432
2005 03 14 15 10  11 12.2 999 99.0 9999
2005 03 14 15 20  13 12.3 999 99.0 9999
2005 03 14 15 30  13 12.3 999 99.0 9999
2005 03 14 15 40  15 12.3 999 99.0 9999
2005 03 14 15 50  12 11.5 999 99.0 9999
2005 03 14 16 00  14 11.1  12 14.6 1517
2005 03 14 16 10  12 10.5 999 99.0 9999
2005 03 14 16 20  12  9.8 999 99.0 9999
2005 03 14 16 30  13  9.6 999 99.0 9999
2005 03 14 16 40  18  9.8 999 99.0 9999
2005 03 14 16 50  18  9.1 999 99.0 9999
2005 03 14 17 00  16  9.1  13 12.3 1605
2005 03 14 17 10  21  8.7 999 99.0 9999
2005 03 14 17 20  20  9.1 999 99.0 9999
2005 03 14 17 30  24  9.3 999 99.0 9999
2005 03 14 17 40  24  9.4 999 99.0 9999
2005 03 14 17 50  21  9.4 999 99.0 9999
2005 03 14 18 00  25  9.0  24 11.2 1730
2005 03 14 18 10  25  8.4 999 99.0 9999
2005 03 14 18 20  28  8.6 999 99.0 9999
2005 03 14 18 30  29  8.1 999 99.0 9999
2005 03 14 18 40  26  7.9 999 99.0 9999
2005 03 14 18 50  26  8.2 999 99.0 9999
2005 03 14 19 00  27  8.0  28 10.0 1816
2005 03 14 19 10  31  7.3 999 99.0 9999
2005 03 14 19 20  32  7.5 999 99.0 9999
2005 03 14 19 30  32  7.5 999 99.0 9999
2005 03 14 19 40  35  7.3 999 99.0 9999
2005 03 14 19 50  37  6.9 999 99.0 9999
2005 03 14 20 00  39  6.6  31  9.2 1920
2005 03 14 20 10  46  6.2 999 99.0 9999
2005 03 14 20 20  53  5.9 999 99.0 9999
2005 03 14 20 30  62  6.0 999 99.0 9999
2005 03 14 20 40  63  6.0 999 99.0 9999
2005 03 14 20 50  64  5.7 999 99.0 9999
2005 03 14 21 00  66  5.9  42  7.2 2003
2005 03 14 21 10  67  6.0 999 99.0 9999
2005 03 14 21 20  68  6.1 999 99.0 9999
2005 03 14 21 30  73  6.2 999 99.0 9999
2005 03 14 21 40  79  6.7 999 99.0 9999
2005 03 14 21 50  79  6.6 999 99.0 9999
2005 03 14 22 00  79  7.0  78  8.0 2156
2005 03 14 22 10  83  7.5 999 99.0 9999
2005 03 14 22 20  85  7.7 999 99.0 9999
2005 03 14 22 30  86  8.0 999 99.0 9999
2005 03 14 22 40  84  8.1 999 99.0 9999
2005 03 14 22 50  81  8.2 999 99.0 9999
2005 03 14 23 00  79  8.5  80  9.5 2254
2005 03 14 23 10  82  8.2 999 99.0 9999
2005 03 14 23 20  80  8.1 999 99.0 9999
2005 03 14 23 30  79  8.4 999 99.0 9999
2005 03 14 23 40  79  8.6 999 99.0 9999
2005 03 14 23 50  77  8.3 999 99.0 9999
2005 03 15 00 00  72  8.0  79  9.8 2339
2005 03 15 00 10  73  8.4 999 99.0 9999
2005 03 15 00 20  76  8.4 999 99.0 9999
2005 03 15 00 30  78  7.7 999 99.0 9999
2005 03 15 00 40  78  7.5 999 99.0 9999
2005 03 15 00 50  76  7.2 999 99.0 9999
2005 03 15 01 00  76  6.9  76  9.7 0015
2005 03 15 01 10  75  6.9 999 99.0 9999
2005 03 15 01 20  75  6.9 999 99.0 9999
2005 03 15 01 30  74  7.4 999 99.0 9999
2005 03 15 01 40  74  7.2 999 99.0 9999
2005 03 15 01 50  78  7.6 999 99.0 9999
2005 03 15 02 00  73  7.3  74  8.6 0139
2005 03 15 02 10  77  7.4 999 99.0 9999
2005 03 15 02 20  70  7.3 999 99.0 9999
2005 03 15 02 30  59  7.2 999 99.0 9999
2005 03 15 02 40  59  7.1 999 99.0 9999
2005 03 15 02 50  55  7.3 999 99.0 9999
2005 03 15 03 00  59  7.4  76  8.7 0208
2005 03 15 03 10  60  7.4 999 99.0 9999
2005 03 15 03 20  64  7.8 999 99.0 9999
2005 03 15 03 30  60  7.6 999 99.0 9999
2005 03 15 03 40  54  7.2 999 99.0 9999
2005 03 15 03 50  57  7.6 999 99.0 9999
2005 03 15 04 00  62  8.0  58  8.9 0333
2005 03 15 04 10  64  8.1 999 99.0 9999
2005 03 15 04 20  65  8.0 999 99.0 9999
2005 03 15 04 30  65  7.8 999 99.0 9999
2005 03 15 04 40  65  8.2 999 99.0 9999
2005 03 15 04 50  70  8.4 999 99.0 9999
2005 03 15 05 00  76  8.9  76 10.0 0455
2005 03 15 05 10  81  8.9 999 99.0 9999
2005 03 15 05 20  80  9.2 999 99.0 9999
2005 03 15 05 30  78  9.3 999 99.0 9999
2005 03 15 05 40  82  9.7 999 99.0 9999
2005 03 15 05 50  83  9.7 999 99.0 9999
2005 03 15 06 00  88 10.2  85 11.6 0555
2005 03 15 06 10  92  9.3 999 99.0 9999
2005 03 15 06 20  94  8.5 999 99.0 9999
2005 03 15 06 30 103  6.9 999 99.0 9999
2005 03 15 06 40  86  9.1 999 99.0 9999
2005 03 15 06 50  79  8.6 999 99.0 9999
2005 03 15 07 00  86  8.4  97 10.6 0600
2005 03 15 07 10  84  7.8 999 99.0 9999
2005 03 15 07 20  88  8.3 999 99.0 9999
2005 03 15 07 30  84  7.8 999 99.0 9999
2005 03 15 07 40  85  6.3 999 99.0 9999
2005 03 15 07 50  84  6.4 999 99.0 9999
2005 03 15 08 00  80  6.7  86  9.9 0717
2005 03 15 08 10  80  7.0 999 99.0 9999
2005 03 15 08 20  82  6.6 999 99.0 9999
2005 03 15 08 30  75  6.5 999 99.0 9999
2005 03 15 08 40  69  6.5 999 99.0 9999
2005 03 15 08 50  65  6.1 999 99.0 9999
2005 03 15 09 00  54  6.1  84  8.0 0800
2005 03 15 09 10  51  6.3 999 99.0 9999
2005 03 15 09 20  47  6.1 999 99.0 9999
2005 03 15 09 30  42  5.9 999 99.0 9999
2005 03 15 09 40  41  5.7 999 99.0 9999
2005 03 15 09 50  46  5.7 999 99.0 9999
2005 03 15 10 00  44  5.9  47  7.1 0915
2005 03 15 10 10  43  6.3 999 99.0 9999
2005 03 15 10 20  44  5.7 999 99.0 9999
2005 03 15 10 30  42  5.9 999 99.0 9999
2005 03 15 10 40  46  5.8 999 99.0 9999
2005 03 15 10 50  53  5.3 999 99.0 9999
2005 03 15 11 00  58  6.2  42  7.3 1029
2005 03 15 11 10  56  5.9 999 99.0 9999
2005 03 15 11 20  52  5.1 999 99.0 9999
2005 03 15 11 30  53  5.7 999 99.0 9999
2005 03 15 11 40  52  5.5 999 99.0 9999
2005 03 15 11 50  56  5.9 999 99.0 9999
2005 03 15 12 00  53  5.8  55  6.9 1143
2005 03 15 12 10  56  6.1 999 99.0 9999
2005 03 15 12 20  56  5.8 999 99.0 9999
2005 03 15 12 30  53  5.5 999 99.0 9999
2005 03 15 12 40  47  5.2 999 99.0 9999
2005 03 15 12 50  40  5.9 999 99.0 9999
2005 03 15 13 00  42  5.8  56  6.9 1201
2005 03 15 13 10  41  6.0 999 99.0 9999
2005 03 15 13 20  48  5.5 999 99.0 9999
2005 03 15 13 30  45  5.9 999 99.0 9999
2005 03 15 13 40  46  5.8 999 99.0 9999
2005 03 15 13 50  46  5.9 999 99.0 9999
2005 03 15 14 00  44  6.1  41  7.1 1308
2005 03 15 14 10  42  6.2 999 99.0 9999
2005 03 15 14 20  42  6.3 999 99.0 9999
2005 03 15 14 30  38  6.6 999 99.0 9999
2005 03 15 14 40  37  6.6 999 99.0 9999
2005 03 15 14 50  28  6.6 999 99.0 9999
2005 03 15 15 00  19  6.0  32  7.7 1445
2005 03 15 15 10  19  6.2 999 99.0 9999
2005 03 15 15 20  13  7.3 999 99.0 9999
2005 03 15 15 30  21  9.0 999 99.0 9999
2005 03 15 15 40  20  9.2 999 99.0 9999
2005 03 15 15 50  22  9.3 999 99.0 9999
2005 03 15 16 00  19  8.5  22 10.6 1541
2005 03 15 16 10  24  7.6 999 99.0 9999
2005 03 15 16 20  24  8.7 999 99.0 9999
2005 03 15 16 30  27  8.6 999 99.0 9999
2005 03 15 16 40  25  8.7 999 99.0 9999
2005 03 15 16 50  24  8.6 999 99.0 9999
2005 03 15 17 00  25  8.7  24 10.5 1618
2005 03 15 17 10  24  8.8 999 99.0 9999
2005 03 15 17 20  26  8.9 999 99.0 9999
2005 03 15 17 30  27  8.8 999 99.0 9999
2005 03 15 17 40  27  9.1 999 99.0 9999
2005 03 15 17 50  30  9.1 999 99.0 9999
2005 03 15 18 00  26  9.6  27 10.9 1758
2005 03 15 18 10  30  9.2 999 99.0 9999
2005 03 15 18 20  29  8.6 999 99.0 9999
2005 03 15 18 30  28  9.0 999 99.0 9999
2005 03 15 18 40  26  9.1 999 99.0 9999
2005 03 15 18 50  23  8.7 999 99.0 9999
2005 03 15 19 00  24  8.8  29 10.8 1803
2005 03 15 19 10  21  9.0 999 99.0 9999
2005 03 15 19 20  20  9.3 999 99.0 9999
2005 03 15 19 30  21  8.9 999 99.0 9999
2005 03 15 19 40  17  9.3 999 99.0 9999
2005 03 15 19 50  23  9.9 999 99.0 9999
2005 03 15 20 00  28 10.1  29 11.8 1955
2005 03 15 20 10  29  9.8 999 99.0 9999
2005 03 15 20 20  26  9.7 999 99.0 9999
2005 03 15 20 30  27  9.5 999 99.0 9999
2005 03 15 20 40  21  9.4 999 99.0 9999
2005 03 15 20 50  20  9.7 999 99.0 9999
2005 03 15 21 00  21  9.7  28 11.7 2004
2005 03 15 21 10  20  9.5 999 99.0 9999
2005 03 15 21 20  21 10.1 999 99.0 9999
2005 03 15 21 30  21  9.7 999 99.0 9999
2005 03 15 21 40  18  9.9 999 99.0 9999
2005 03 15 21 50  20  9.4 999 99.0 9999
2005 03 15 22 00  21  9.9  25 11.5 2151
2005 03 15 22 10  21  9.8 999 99.0 9999
2005 03 15 22 20  19  9.7 999 99.0 9999
2005 03 15 22 30  20  9.8 999 99.0 9999
2005 03 15 22 40  22 10.0 999 99.0 9999
2005 03 15 22 50  22  9.9 999 99.0 9999
2005 03 15 23 00  19  9.7  21 11.8 2228
2005 03 15 23 10  24 10.3 999 99.0 9999
2005 03 15 23 20  25 10.8 999 99.0 9999
2005 03 15 23 30  24 11.0 999 99.0 9999
2005 03 15 23 40  20 10.6 999 99.0 9999
2005 03 15 23 50  19 11.1 999 99.0 9999
2005 03 16 00 00  17 10.4  19 13.2 2347
2005 03 16 00 10  16  9.6 999 99.0 9999
2005 03 16 00 20  15  9.3 999 99.0 9999
2005 03 16 00 30  13  8.8 999 99.0 9999
2005 03 16 00 40  13  9.1 999 99.0 9999
2005 03 16 00 50   8  9.0 999 99.0 9999
2005 03 16 01 00  12  9.9  21 11.6 0000
2005 03 16 01 10  17 10.6 999 99.0 9999
2005 03 16 01 20  19 10.3 999 99.0 9999
2005 03 16 01 30  14 10.5 999 99.0 9999
2005 03 16 01 40  11  9.9 999 99.0 9999
2005 03 16 01 50  17  9.3 999 99.0 9999
2005 03 16 02 00  22 10.5  13 12.1 0124
2005 03 16 02 10  24 11.1 999 99.0 9999
2005 03 16 02 20  25 11.6 999 99.0 9999
2005 03 16 02 30  29 12.0 999 99.0 9999
2005 03 16 02 40  30 12.2 999 99.0 9999
2005 03 16 02 50  25 12.3 999 99.0 9999
2005 03 16 03 00  21 12.3  21 14.4 0255
2005 03 16 03 10  19 12.0 999 99.0 9999
2005 03 16 03 20  19 12.0 999 99.0 9999
2005 03 16 03 30  10 10.9 999 99.0 9999
2005 03 16 03 40   8 11.4 999 99.0 9999
2005 03 16 03 50  12 12.1 999 99.0 9999
2005 03 16 04 00   6 11.4  12 14.3 0349
2005 03 16 04 10   7 12.5 999 99.0 9999
2005 03 16 04 20  12 13.1 999 99.0 9999
2005 03 16 04 30  17 12.7 999 99.0 9999
2005 03 16 04 40  15 12.1 999 99.0 9999
2005 03 16 04 50  20 12.9 999 99.0 9999
2005 03 16 05 00  20 13.5  20 16.2 0457
2005 03 16 05 10  20 13.8 999 99.0 9999
2005 03 16 05 20  19 13.5 999 99.0 9999
2005 03 16 05 30  19 13.1 999 99.0 9999
2005 03 16 05 40  21 13.0 999 99.0 9999
2005 03 16 05 50  12 11.6 999 99.0 9999
2005 03 16 06 00   0 10.8  20 15.7 0504
2005 03 16 06 10   2 10.5 999 99.0 9999
2005 03 16 06 20   6 10.5 999 99.0 9999
2005 03 16 06 30   6 11.0 999 99.0 9999
2005 03 16 06 40  11 11.3 999 99.0 9999
2005 03 16 06 50   2  9.6 999 99.0 9999
2005 03 16 07 00   2  9.3   6 13.4 0621
2005 03 16 07 10   1 10.1 999 99.0 9999
2005 03 16 07 20   0 10.1 999 99.0 9999
2005 03 16 07 30   3  9.4 999 99.0 9999
2005 03 16 07 40   0  9.9 999 99.0 9999
2005 03 16 07 50   1 10.1 999 99.0 9999
2005 03 16 08 00   4 10.2   1 13.0 0743
2005 03 16 08 10   2  9.8 999 99.0 9999
2005 03 16 08 20  11 11.0 999 99.0 9999
2005 03 16 08 30  11 10.5 999 99.0 9999
2005 03 16 08 40  12 10.2 999 99.0 9999
2005 03 16 08 50   9 10.6 999 99.0 9999
2005 03 16 09 00   4  9.8   8 12.7 0814
2005 03 16 09 10   1 10.3 999 99.0 9999
2005 03 16 09 20   0  9.9 999 99.0 9999
2005 03 16 09 30 354  9.3 999 99.0 9999
2005 03 16 09 40 346  9.4 999 99.0 9999
2005 03 16 09 50 329  9.6 999 99.0 9999
2005 03 16 10 00 348 10.9 347 13.6 0950
2005 03 16 10 10 354 11.9 999 99.0 9999
2005 03 16 10 20 356 10.9 999 99.0 9999
2005 03 16 10 30   3 11.1 999 99.0 9999
2005 03 16 10 40 353 10.9 999 99.0 9999
2005 03 16 10 50 353  9.7 999 99.0 9999
2005 03 16 11 00 355  9.1 355 14.6 1009
2005 03 16 11 10 347  9.3 999 99.0 9999
2005 03 16 11 20 349  8.0 999 99.0 9999
2005 03 16 11 30 356  8.8 999 99.0 9999
2005 03 16 11 40 352 10.5 999 99.0 9999
2005 03 16 11 50 353 10.5 999 99.0 9999
2005 03 16 12 00 342  9.4 356 13.6 1143
2005 03 16 12 10 339  9.8 999 99.0 9999
2005 03 16 12 20 344  9.4 999 99.0 9999
2005 03 16 12 30 342  8.4 999 99.0 9999
2005 03 16 12 40 344  9.2 999 99.0 9999
2005 03 16 12 50 340  9.9 999 99.0 9999
2005 03 16 13 00 337  9.0 335 12.9 1205
2005 03 16 13 10 338  8.2 999 99.0 9999
2005 03 16 13 20 334  8.2 999 99.0 9999
2005 03 16 13 30 336  9.6 999 99.0 9999
2005 03 16 13 40 337 10.0 999 99.0 9999
2005 03 16 13 50 341 10.6 999 99.0 9999
2005 03 16 14 00 341 11.0 340 13.9 1343
2005 03 16 14 10 340 10.5 999 99.0 9999
2005 03 16 14 20 341 10.9 999 99.0 9999
2005 03 16 14 30 335 10.0 999 99.0 9999
2005 03 16 14 40 325  8.6 999 99.0 9999
2005 03 16 14 50 331 10.2 999 99.0 9999
2005 03 16 15 00 326  9.8 340 14.0 1406
2005 03 16 15 10 321  9.2 999 99.0 9999
2005 03 16 15 20 325 10.0 999 99.0 9999
2005 03 16 15 30 322 10.2 999 99.0 9999
2005 03 16 15 40 326 11.0 999 99.0 9999
2005 03 16 15 50 330 10.9 999 99.0 9999
2005 03 16 16 00 328 10.8 327 14.2 1552
2005 03 16 16 10 332 11.0 999 99.0 9999
2005 03 16 16 20 330 11.8 999 99.0 9999
2005 03 16 16 30 329 11.6 999 99.0 9999
2005 03 16 16 40 332 12.3 999 99.0 9999
2005 03 16 16 50 334 12.0 999 99.0 9999
2005 03 16 17 00 335 11.9 329 16.3 1627
2005 03 16 17 10 330 11.7 999 99.0 9999
2005 03 16 17 20 333 10.8 999 99.0 9999
2005 03 16 17 30 333 11.2 999 99.0 9999
2005 03 16 17 40 330 11.8 999 99.0 9999
2005 03 16 17 50 327 12.4 999 99.0 9999
2005 03 16 18 00 325 11.5 331 15.5 1738
2005 03 16 19 10 328 10.6 999 99.0 9999
2005 03 16 19 20 332 10.9 999 99.0 9999
2005 03 16 19 30 327 10.9 999 99.0 9999
2005 03 16 19 40 323 10.4 999 99.0 9999
2005 03 16 19 50 326 11.2 999 99.0 9999
2005 03 16 20 00 325 10.9 330 14.6 1921
2005 03 16 20 10 324 11.5 999 99.0 9999
2005 03 16 20 20 325 10.0 999 99.0 9999
2005 03 16 20 30 327 10.7 999 99.0 9999
2005 03 16 20 40 317 11.0 999 99.0 9999
2005 03 16 20 50 316  9.3 999 99.0 9999
2005 03 16 21 00 320 10.1 323 14.2 2004
2005 03 16 21 10 323 10.1 999 99.0 9999
2005 03 16 21 20 326 10.6 999 99.0 9999
2005 03 16 21 30 327 10.1 999 99.0 9999
2005 03 16 21 40 323  9.6 999 99.0 9999
2005 03 16 21 50 329 10.0 999 99.0 9999
2005 03 16 22 00 325 10.1 320 13.7 2154
2005 03 16 22 10 329  8.4 999 99.0 9999
2005 03 16 22 20 329  9.0 999 99.0 9999
2005 03 16 22 30 334 10.0 999 99.0 9999
2005 03 16 22 40 330  9.5 999 99.0 9999
2005 03 16 22 50 332  9.5 999 99.0 9999
2005 03 16 23 00 330  9.9 333 13.8 2230
2005 03 16 23 10 324  9.4 999 99.0 9999
2005 03 16 23 20 326  9.5 999 99.0 9999
2005 03 16 23 30 330  9.1 999 99.0 9999
2005 03 16 23 40 331  9.5 999 99.0 9999
2005 03 16 23 50 340  9.7 999 99.0 9999
2005 03 17 00 00 334  8.5 331 13.2 2339
2005 03 17 00 10 334  8.2 999 99.0 9999
2005 03 17 00 20 340  9.0 999 99.0 9999
2005 03 17 00 30 338  8.5 999 99.0 9999
2005 03 17 00 40 343  8.1 999 99.0 9999
2005 03 17 00 50 342  8.1 999 99.0 9999
2005 03 17 01 00 344  7.8 341 12.4 0011
2005 03 17 01 10 343  8.0 999 99.0 9999
2005 03 17 01 20 345  7.8 999 99.0 9999
2005 03 17 01 30 339  9.3 999 99.0 9999
2005 03 17 01 40 339  9.0 999 99.0 9999
2005 03 17 01 50 344  8.0 999 99.0 9999
2005 03 17 02 00 341  8.6 339 12.2 0127
2005 03 17 02 10 342  6.7 999 99.0 9999
2005 03 17 02 20 341  5.9 999 99.0 9999
2005 03 17 02 30 343  5.4 999 99.0 9999
2005 03 17 02 40 348  4.8 999 99.0 9999
2005 03 17 02 50 343  5.8 999 99.0 9999
2005 03 17 03 00 345  5.6 340  9.2 0201
2005 03 17 03 10 338  4.4 999 99.0 9999
2005 03 17 03 20 338  4.3 999 99.0 9999
2005 03 17 03 30 337  4.7 999 99.0 9999
2005 03 17 03 40 333  3.9 999 99.0 9999
2005 03 17 03 50 332  4.2 999 99.0 9999
2005 03 17 04 00 334  4.5 329  6.2 0320
2005 03 17 04 10 335  5.3 999 99.0 9999
2005 03 17 04 20 333  4.5 999 99.0 9999
2005 03 17 04 30 337  5.4 999 99.0 9999
2005 03 17 04 40 337  5.4 999 99.0 9999
2005 03 17 04 50 333  5.3 999 99.0 9999
2005 03 17 05 00 334  4.8 335  7.1 0441
2005 03 17 05 10 330  5.0 999 99.0 9999
2005 03 17 05 20 330  4.7 999 99.0 9999
2005 03 17 05 30 324  4.2 999 99.0 9999
2005 03 17 05 40 342  3.7 999 99.0 9999
2005 03 17 05 50 359  7.0 999 99.0 9999
2005 03 17 06 00   0  7.8 359  9.5 0558
2005 03 17 06 10 359  7.3 999 99.0 9999
2005 03 17 06 20   1  7.4 999 99.0 9999
2005 03 17 06 30   2  7.7 999 99.0 9999
2005 03 17 06 40 359  6.7 999 99.0 9999
2005 03 17 06 50   1  6.2 999 99.0 9999
2005 03 17 07 00   0  6.1   2  9.6 0628
2005 03 17 07 10   0  6.5 999 99.0 9999
2005 03 17 07 20   0  6.3 999 99.0 9999
2005 03 17 07 30   2  6.4 999 99.0 9999
2005 03 17 07 40   4  6.7 999 99.0 9999
2005 03 17 07 50   2  6.7 999 99.0 9999
2005 03 17 08 00   1  6.3   3  9.1 0743
2005 03 17 08 10   1  5.8 999 99.0 9999
2005 03 17 08 20 359  5.4 999 99.0 9999
2005 03 17 08 30 359  6.4 999 99.0 9999
2005 03 17 08 40 357  6.6 999 99.0 9999
2005 03 17 08 50 342  6.3 999 99.0 9999
2005 03 17 09 00 334  5.9 359  8.0 0830
2005 03 17 09 10 328  5.2 999 99.0 9999
2005 03 17 09 20 326  5.0 999 99.0 9999
2005 03 17 09 30 329  5.1 999 99.0 9999
2005 03 17 09 40 324  4.8 999 99.0 9999
2005 03 17 09 50 317  4.2 999 99.0 9999
2005 03 17 10 00 308  4.0 324  6.9 0932
2005 03 17 10 10 306  4.4 999 99.0 9999
2005 03 17 10 20 307  4.4 999 99.0 9999
2005 03 17 10 30 308  4.9 999 99.0 9999
2005 03 17 10 40 313  4.9 999 99.0 9999
2005 03 17 10 50 312  4.8 999 99.0 9999
2005 03 17 11 00 310  4.8 312  6.6 1048
2005 03 17 11 10 309  4.7 999 99.0 9999
2005 03 17 11 20 309  4.9 999 99.0 9999
2005 03 17 11 30 309  5.3 999 99.0 9999
2005 03 17 11 40 311  5.1 999 99.0 9999
2005 03 17 11 50 309  4.9 999 99.0 9999
2005 03 17 12 00 314  4.3 311  6.8 1125
2005 03 17 12 10 320  4.8 999 99.0 9999
2005 03 17 12 20 321  4.3 999 99.0 9999
2005 03 17 12 30 321  4.3 999 99.0 9999
2005 03 17 12 40 323  3.9 999 99.0 9999
2005 03 17 12 50 324  4.4 999 99.0 9999
2005 03 17 13 00 325  4.5 325  6.5 1259
2005 03 17 13 10 330  4.9 999 99.0 9999
2005 03 17 13 20 326  4.6 999 99.0 9999
2005 03 17 13 30 321  4.1 999 99.0 9999
2005 03 17 13 40 325  4.4 999 99.0 9999
2005 03 17 13 50 326  5.0 999 99.0 9999
2005 03 17 14 00 326  5.7 326  7.2 1357
2005 03 17 14 10 328  4.8 999 99.0 9999
2005 03 17 14 20 326  4.9 999 99.0 9999
2005 03 17 14 30 329  4.6 999 99.0 9999
2005 03 17 14 40 328  4.4 999 99.0 9999
2005 03 17 14 50 332  5.0 999 99.0 9999
2005 03 17 15 00 339  5.5 341  7.3 1458
2005 03 17 15 10 332  5.5 999 99.0 9999
2005 03 17 15 20 338  5.8 999 99.0 9999
2005 03 17 15 30 336  5.3 999 99.0 9999
2005 03 17 15 40 334  5.5 999 99.0 9999
2005 03 17 15 50 334  5.3 999 99.0 9999
2005 03 17 16 00 339  5.4 332  7.6 1509
2005 03 17 16 10 341  5.0 999 99.0 9999
2005 03 17 16 20 346  4.9 999 99.0 9999
2005 03 17 16 30 328  5.0 999 99.0 9999
2005 03 17 16 40 333  4.9 999 99.0 9999
2005 03 17 16 50 330  5.1 999 99.0 9999
2005 03 17 17 00 341  4.2 341  7.1 1603
2005 03 17 17 10 336  3.9 999 99.0 9999
2005 03 17 17 20 339  3.8 999 99.0 9999
2005 03 17 17 30 328  4.4 999 99.0 9999
2005 03 17 17 40 347  3.9 999 99.0 9999
2005 03 17 17 50 335  4.3 999 99.0 9999
2005 03 17 18 00 322  4.8 347  7.2 1739
2005 03 17 18 10 300  3.3 999 99.0 9999
2005 03 17 18 20 308  4.2 999 99.0 9999
2005 03 17 18 30   0  2.7 999 99.0 9999
2005 03 17 18 40 359  3.4 999 99.0 9999
2005 03 17 18 50 319  2.8 999 99.0 9999
2005 03 17 19 00 322  2.3   4  6.9 1838
2005 03 17 19 10 341  2.6 999 99.0 9999
2005 03 17 19 20 349  3.1 999 99.0 9999
2005 03 17 19 30  28  1.3 999 99.0 9999
2005 03 17 19 40  99  1.5 999 99.0 9999
2005 03 17 19 50 123  1.9 999 99.0 9999
2005 03 17 20 00  79  2.2 345  5.5 1900
2005 03 17 20 10 107  2.2 999 99.0 9999
2005 03 17 20 20 138  3.8 999 99.0 9999
2005 03 17 20 30 128  3.7 999 99.0 9999
2005 03 17 20 40 124  3.6 999 99.0 9999
2005 03 17 20 50 129  3.9 999 99.0 9999
2005 03 17 21 00 133  4.0 106  6.3 2009
2005 03 17 21 10 129  3.9 999 99.0 9999
2005 03 17 21 20 131  3.9 999 99.0 9999
2005 03 17 21 30 124  3.8 999 99.0 9999
2005 03 17 21 40 118  3.3 999 99.0 9999
2005 03 17 21 50 119  3.8 999 99.0 9999
2005 03 17 22 00 115  3.8 124  5.5 2129
2005 03 17 22 10 117  4.2 999 99.0 9999
2005 03 17 22 20 107  3.6 999 99.0 9999
2005 03 17 22 30  96  3.6 999 99.0 9999
2005 03 17 22 40  91  3.2 999 99.0 9999
2005 03 17 22 50 105  3.3 999 99.0 9999
2005 03 17 23 00 108  3.3 119  5.3 2204
2005 03 17 23 10 104  3.3 999 99.0 9999
2005 03 17 23 20 106  3.2 999 99.0 9999
2005 03 17 23 30 112  3.2 999 99.0 9999
2005 03 17 23 40 123  3.2 999 99.0 9999
2005 03 17 23 50 121  3.1 999 99.0 9999
2005 03 18 00 00 123  3.4 127  4.6 2352
2005 03 18 00 10 133  3.5 999 99.0 9999
2005 03 18 00 20 137  4.2 999 99.0 9999
2005 03 18 00 30 142  4.2 999 99.0 9999
2005 03 18 00 40 137  4.0 999 99.0 9999
2005 03 18 00 50 140  4.2 999 99.0 9999
2005 03 18 01 00 142  4.9 143  6.3 0057
2005 03 18 01 10 139  5.3 999 99.0 9999
2005 03 18 01 20 139  4.8 999 99.0 9999
2005 03 18 01 30 136  4.4 999 99.0 9999
2005 03 18 01 40 140  4.8 999 99.0 9999
2005 03 18 01 50 136  5.5 999 99.0 9999
2005 03 18 02 00 132  5.6 136  7.4 0154
2005 03 18 02 10 134  5.9 999 99.0 9999
2005 03 18 02 20 132  5.9 999 99.0 9999
2005 03 18 02 30 132  5.9 999 99.0 9999
2005 03 18 02 40 129  6.1 999 99.0 9999
2005 03 18 02 50 130  6.4 999 99.0 9999
2005 03 18 03 00 129  6.2 130  7.3 0248
2005 03 18 03 10 130  5.7 999 99.0 9999
