YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 01 05 23 00 102  6.9  7.4 99.00 99.00 99.00 999 1018.6  23.8  24.5 999.0 99.0 99.00
2005 01 06 00 00  97  7.5  8.1 99.00 99.00 99.00 999 1018.9  23.9  24.4 999.0 99.0 99.00
2005 01 06 01 00  86  7.3  7.9 99.00 99.00 99.00 999 1019.2  23.8  24.3 999.0 99.0 99.00
2005 01 06 02 00  65  6.2  6.7 99.00 99.00 99.00 999 1019.4  23.1  24.0 999.0 99.0 99.00
2005 01 06 03 00  72  6.5  7.3 99.00 99.00 99.00 999 1019.4  22.8  23.9 999.0 99.0 99.00
2005 01 06 04 00  96  7.3  8.3 99.00 99.00 99.00 999 1019.0  23.8  23.8 999.0 99.0 99.00
2005 01 06 05 00 103  9.2 10.0 99.00 99.00 99.00 999 1018.2  23.9  23.7 999.0 99.0 99.00
2005 01 06 06 00 120  8.5  9.4 99.00 99.00 99.00 999 1017.8  23.8  23.7 999.0 99.0 99.00
2005 01 06 07 00 121  9.1  9.8 99.00 99.00 99.00 999 1017.4  23.8  24.3 999.0 99.0 99.00
2005 01 06 08 00 128  8.5  9.5 99.00 99.00 99.00 999 1016.9  23.9  24.3 999.0 99.0 99.00
2005 01 06 09 00 123  8.3  9.3 99.00 99.00 99.00 999 1016.7  23.9  24.3 999.0 99.0 99.00
2005 01 06 10 00 127  8.2  8.9 99.00 99.00 99.00 999 1016.9  23.9  24.3 999.0 99.0 99.00
2005 01 06 11 00 135  8.3  8.7 99.00 99.00 99.00 999 1017.4  23.9  24.3 999.0 99.0 99.00
2005 01 06 12 00 118  7.4  7.7 99.00 99.00 99.00 999 1017.9  23.4  24.2 999.0 99.0 99.00
2005 01 06 13 00 113  6.0  6.5 99.00 99.00 99.00 999 1019.0  23.6  24.2 999.0 99.0 99.00
2005 01 06 14 00  96  5.4  5.6 99.00 99.00 99.00 999 1019.6  22.7  24.2 999.0 99.0 99.00
2005 01 06 15 00 173  6.2  6.8 99.00 99.00 99.00 999 1020.1  24.4  24.3 999.0 99.0 99.00
2005 01 06 16 00 174  5.8  6.3 99.00 99.00 99.00 999 1020.1  24.3  24.3 999.0 99.0 99.00
2005 01 06 17 00 170  5.6  5.9 99.00 99.00 99.00 999 1019.7  24.3  24.4 999.0 99.0 99.00
2005 01 06 18 00 170  4.3  4.8 99.00 99.00 99.00 999 1018.8  24.2  24.4 999.0 99.0 99.00
2005 01 06 19 00 172  3.6  4.0 99.00 99.00 99.00 999 1018.0  24.3  24.5 999.0 99.0 99.00
2005 01 06 20 00 160  3.2  3.4 99.00 99.00 99.00 999 1017.8  24.3  24.5 999.0 99.0 99.00
2005 01 06 21 00 130  1.6  1.8 99.00 99.00 99.00 999 1017.8  24.3  24.4 999.0 99.0 99.00
2005 01 06 22 00  23  3.0  3.4 99.00 99.00 99.00 999 1017.9  24.1  24.3 999.0 99.0 99.00
2005 01 06 23 00  30  2.6  2.9 99.00 99.00 99.00 999 1018.3  23.2  24.5 999.0 99.0 99.00
2005 01 07 00 00  89  4.7  5.0 99.00 99.00 99.00 999 1018.5  23.9  24.5 999.0 99.0 99.00
2005 01 07 01 00  99  5.1  5.5 99.00 99.00 99.00 999 1018.9  23.7  24.4 999.0 99.0 99.00
2005 01 07 02 00  95  4.3  4.5 99.00 99.00 99.00 999 1019.4  23.8  24.3 999.0 99.0 99.00
2005 01 07 03 00 101  5.1  6.0 99.00 99.00 99.00 999 1019.8  23.8  24.1 999.0 99.0 99.00
2005 01 07 04 00 104  6.4  6.8 99.00 99.00 99.00 999 1019.8  23.8  24.1 999.0 99.0 99.00
2005 01 07 05 00 106  7.3  8.1 99.00 99.00 99.00 999 1019.6  23.9  24.1 999.0 99.0 99.00
2005 01 07 06 00 118  7.1  8.2 99.00 99.00 99.00 999 1019.2  24.1  24.2 999.0 99.0 99.00
2005 01 07 07 00 119  8.3  9.3 99.00 99.00 99.00 999 1018.9  24.1  24.1 999.0 99.0 99.00
2005 01 07 08 00 119  7.7  8.8 99.00 99.00 99.00 999 1018.7  24.1  24.1 999.0 99.0 99.00
2005 01 07 09 00 118  7.9  8.6 99.00 99.00 99.00 999 1018.6  24.1  24.1 999.0 99.0 99.00
2005 01 07 10 00 117  8.3  9.1 99.00 99.00 99.00 999 1018.6  24.2  24.1 999.0 99.0 99.00
2005 01 07 11 00 122  8.0  9.0 99.00 99.00 99.00 999 1018.9  24.1  24.0 999.0 99.0 99.00
2005 01 07 12 00 119  8.3  9.2 99.00 99.00 99.00 999 1019.8  24.2  24.0 999.0 99.0 99.00
2005 01 07 13 00 116  8.2  9.3 99.00 99.00 99.00 999 1020.9  24.3  24.0 999.0 99.0 99.00
2005 01 07 14 00 120  7.7  8.9 99.00 99.00 99.00 999 1021.6  24.4  24.0 999.0 99.0 99.00
2005 01 07 15 00 121  8.2  8.9 99.00 99.00 99.00 999 1022.2  24.5  24.0 999.0 99.0 99.00
2005 01 07 16 00 119  7.7  8.3 99.00 99.00 99.00 999 1022.3  24.5  24.0 999.0 99.0 99.00
2005 01 07 17 00 118  7.8  8.7 99.00 99.00 99.00 999 1021.8  24.4  24.1 999.0 99.0 99.00
2005 01 07 18 00 118  6.8  7.5 99.00 99.00 99.00 999 1020.9  24.3  24.2 999.0 99.0 99.00
2005 01 07 19 00 117  6.9  7.7 99.00 99.00 99.00 999 1020.3  24.3  24.2 999.0 99.0 99.00
2005 01 07 20 00 105  7.0  7.6 99.00 99.00 99.00 999 1020.0  24.4  24.2 999.0 99.0 99.00
2005 01 07 21 00 104  7.3  8.0 99.00 99.00 99.00 999 1020.0  24.4  24.2 999.0 99.0 99.00
2005 01 07 22 00 102  6.2  6.8 99.00 99.00 99.00 999 1020.5  24.2  24.2 999.0 99.0 99.00
2005 01 07 23 00  99  6.5  7.4 99.00 99.00 99.00 999 1020.8  24.0  24.2 999.0 99.0 99.00
2005 01 08 00 00 105  7.3  8.0 99.00 99.00 99.00 999 1021.0  24.1  24.1 999.0 99.0 99.00
2005 01 08 01 00  87  7.3  8.0 99.00 99.00 99.00 999 1021.5  24.0  24.1 999.0 99.0 99.00
2005 01 08 02 00  96  6.5  7.0 99.00 99.00 99.00 999 1022.1  24.1  24.1 999.0 99.0 99.00
2005 01 08 03 00  91  7.2  7.8 99.00 99.00 99.00 999 1022.4  24.1  23.9 999.0 99.0 99.00
2005 01 08 04 00 101  7.1  8.3 99.00 99.00 99.00 999 1022.5  24.2  23.8 999.0 99.0 99.00
2005 01 08 05 00 100  7.4  8.4 99.00 99.00 99.00 999 1022.2  24.1  23.7 999.0 99.0 99.00
2005 01 08 06 00  99  7.1  8.1 99.00 99.00 99.00 999 1021.6  24.0  23.7 999.0 99.0 99.00
2005 01 08 07 00 113  7.4  8.7 99.00 99.00 99.00 999 1021.3  24.1  23.9 999.0 99.0 99.00
2005 01 08 08 00 119  7.7  8.6 99.00 99.00 99.00 999 1021.1  24.1  24.0 999.0 99.0 99.00
2005 01 08 09 00 120  7.3  8.1 99.00 99.00 99.00 999 1021.0  24.2  24.0 999.0 99.0 99.00
2005 01 08 10 00 113  6.3  6.9 99.00 99.00 99.00 999 1021.5  24.1  23.9 999.0 99.0 99.00
2005 01 08 11 00  92  4.8  5.8 99.00 99.00 99.00 999 1022.1  24.1  23.9 999.0 99.0 99.00
2005 01 08 12 00 104  5.3  5.8 99.00 99.00 99.00 999 1023.0  24.0  23.9 999.0 99.0 99.00
2005 01 08 13 00 113  5.8  6.4 99.00 99.00 99.00 999 1023.8  23.9  23.9 999.0 99.0 99.00
2005 01 08 14 00  98  5.9  6.6 99.00 99.00 99.00 999 1024.7  24.2  23.9 999.0 99.0 99.00
2005 01 08 15 00  86  6.5  6.9 99.00 99.00 99.00 999 1025.3  24.2  23.9 999.0 99.0 99.00
2005 01 08 16 00  94  7.5  8.6 99.00 99.00 99.00 999 1025.0  24.0  24.0 999.0 99.0 99.00
2005 01 08 17 00  91  6.9  7.8 99.00 99.00 99.00 999 1024.4  24.3  24.0 999.0 99.0 99.00
2005 01 08 18 00  94  7.5  8.4 99.00 99.00 99.00 999 1023.5  23.9  24.1 999.0 99.0 99.00
2005 01 08 19 00  95  7.7  8.2 99.00 99.00 99.00 999 1023.0  24.0  24.1 999.0 99.0 99.00
2005 01 08 20 00  96  7.3  7.6 99.00 99.00 99.00 999 1022.6  24.1  24.1 999.0 99.0 99.00
2005 01 08 21 00  95  6.5  6.9 99.00 99.00 99.00 999 1022.7  24.1  24.1 999.0 99.0 99.00
2005 01 08 22 00  94  7.5  7.9 99.00 99.00 99.00 999 1022.7  24.0  24.1 999.0 99.0 99.00
2005 01 08 23 00  95  7.6  8.2 99.00 99.00 99.00 999 1022.8  23.9  24.0 999.0 99.0 99.00
2005 01 09 00 00  92  7.1  7.8 99.00 99.00 99.00 999 1023.4  23.9  24.0 999.0 99.0 99.00
2005 01 09 01 00  85  8.2  9.0 99.00 99.00 99.00 999 1023.8  24.0  24.0 999.0 99.0 99.00
2005 01 09 02 00  91  8.0  8.8 99.00 99.00 99.00 999 1024.1  24.0  23.9 999.0 99.0 99.00
2005 01 09 03 00  78  7.8  8.5 99.00 99.00 99.00 999 1024.5  23.8  23.9 999.0 99.0 99.00
2005 01 09 04 00  50  5.8  6.3 99.00 99.00 99.00 999 1024.5  23.0  23.8 999.0 99.0 99.00
2005 01 09 05 00  47  6.1  6.6 99.00 99.00 99.00 999 1024.1  22.6  23.7 999.0 99.0 99.00
2005 01 09 06 00  54  6.5  7.3 99.00 99.00 99.00 999 1023.9  22.7  23.7 999.0 99.0 99.00
2005 01 09 07 00  29  6.4  6.8 99.00 99.00 99.00 999 1023.7  22.3  23.7 999.0 99.0 99.00
2005 01 09 08 00  19  6.8  7.2 99.00 99.00 99.00 999 1023.4  21.4  23.6 999.0 99.0 99.00
2005 01 09 09 00  29  7.4  8.0 99.00 99.00 99.00 999 1023.2  21.7  23.7 999.0 99.0 99.00
2005 01 09 10 00  41  6.7  7.4 99.00 99.00 99.00 999 1023.2  21.8  23.8 999.0 99.0 99.00
2005 01 09 11 00  47  8.0  8.6 99.00 99.00 99.00 999 1023.4  22.4  23.8 999.0 99.0 99.00
2005 01 09 12 00  45  7.5  8.6 99.00 99.00 99.00 999 1023.9  22.3  23.7 999.0 99.0 99.00
2005 01 09 13 00  44  7.7  8.5 99.00 99.00 99.00 999 1024.4  22.6  23.7 999.0 99.0 99.00
2005 01 09 14 00  43  7.2  8.6 99.00 99.00 99.00 999 1025.0  22.7  23.7 999.0 99.0 99.00
2005 01 09 15 00  41  7.4  8.4 99.00 99.00 99.00 999 1025.2  22.6  23.8 999.0 99.0 99.00
2005 01 09 16 00  51  7.5  7.8 99.00 99.00 99.00 999 1025.1  22.7  23.8 999.0 99.0 99.00
2005 01 09 17 00  44  5.4  6.1 99.00 99.00 99.00 999 1024.5  23.1  23.9 999.0 99.0 99.00
2005 01 09 18 00  50  5.4  6.3 99.00 99.00 99.00 999 1023.6  23.1  23.9 999.0 99.0 99.00
2005 01 09 19 00  40  6.1  6.8 99.00 99.00 99.00 999 1023.0  23.4  23.9 999.0 99.0 99.00
2005 01 09 20 00  25  5.6  6.5 99.00 99.00 99.00 999 1022.6  22.8  24.0 999.0 99.0 99.00
2005 01 09 21 00  13  5.5  6.1 99.00 99.00 99.00 999 1022.4  22.6  23.9 999.0 99.0 99.00
2005 01 09 22 00  65  8.2  8.9 99.00 99.00 99.00 999 1022.4  23.7  23.9 999.0 99.0 99.00
2005 01 09 23 00  76  9.2 10.3 99.00 99.00 99.00 999 1022.6  23.8  23.9 999.0 99.0 99.00
2005 01 10 00 00  79  9.6 10.5 99.00 99.00 99.00 999 1022.9  23.8  23.8 999.0 99.0 99.00
2005 01 10 01 00  71 10.0 10.6 99.00 99.00 99.00 999 1023.4  23.6  23.8 999.0 99.0 99.00
2005 01 10 02 00  73 10.2 11.1 99.00 99.00 99.00 999 1023.6  23.5  23.8 999.0 99.0 99.00
2005 01 10 03 00  69  9.2 10.1 99.00 99.00 99.00 999 1024.1  23.4  23.8 999.0 99.0 99.00
2005 01 10 04 00  27  6.6  7.1 99.00 99.00 99.00 999 1024.2  22.1  23.7 999.0 99.0 99.00
2005 01 10 05 00  40  7.2  7.7 99.00 99.00 99.00 999 1023.7  22.1  23.7 999.0 99.0 99.00
2005 01 10 06 00  45  7.3  7.8 99.00 99.00 99.00 999 1023.2  22.5  23.7 999.0 99.0 99.00
2005 01 10 07 00  49  6.5  7.5 99.00 99.00 99.00 999 1022.9  22.4  23.7 999.0 99.0 99.00
2005 01 10 08 00  56  9.4 10.6 99.00 99.00 99.00 999 1022.3  22.4  23.6 999.0 99.0 99.00
2005 01 10 09 00  47  8.7  9.4 99.00 99.00 99.00 999 1022.1  22.2  23.6 999.0 99.0 99.00
2005 01 10 10 00  46  8.9  9.6 99.00 99.00 99.00 999 1022.1  22.3  23.7 999.0 99.0 99.00
